ID_CAT	Cat_Name	ID_Sub	Sub_Name	ID_Prod	Prod_Desc
82	Materiais Elétricos	203	Tubos e Eletrodutos	15483	TUBULAÇÃO BRANCA DE PVC - CURVA 2' ROSCA
82	Materiais Elétricos	203	Tubos e Eletrodutos	15479	TUBULAÇÃO BRANCA DE PVC - CURVA 3/4
82	Materiais Elétricos	203	Tubos e Eletrodutos	15484	TUBULAÇÃO BRANCA DE PVC - ELETRODUTO 1'
82	Materiais Elétricos	203	Tubos e Eletrodutos	15485	TUBULAÇÃO BRANCA DE PVC - ELETRODUTO 2'
82	Materiais Elétricos	203	Tubos e Eletrodutos	15487	TUBULAÇÃO BRANCA DE PVC - LUVA 1'
82	Materiais Elétricos	203	Tubos e Eletrodutos	15488	TUBULAÇÃO BRANCA DE PVC - LUVA 1 1/4
82	Materiais Elétricos	203	Tubos e Eletrodutos	15486	TUBULAÇÃO BRANCA DE PVC - LUVA 3/4
82	Materiais Elétricos	203	Tubos e Eletrodutos	15489	TUBULAÇÃO BRANCA DE PVC - LUVA ROSCA 2'
82	Materiais Elétricos	203	Tubos e Eletrodutos	15491	TUBULAÇÃO BRANCA DE PVC - TAMPA P/ CONDULETE 1'
82	Materiais Elétricos	203	Tubos e Eletrodutos	15490	TUBULAÇÃO BRANCA DE PVC - TAMPA P/ CONDULETE 3/4
82	Materiais Elétricos	203	Tubos e Eletrodutos	10662	Tudo PEAD 250mm perfurado
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14853	ANEL 440 X110 X 75MM A131 GRADE AH36
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	10848	CAIXA-D-AGUA-POLIETILENO-250L-AZUL-FORTLEV-2
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14754	Cap geomecanico 4 1/2” - Femea
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14656	Cap Soldável de 20 mm
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14657	Cap. Soldável de 25 mm
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14658	Cap tampão de 150 mm
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14659	Cap. tampão de 200 mm
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14661	Curva Soldável de 20 mm
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14660	Curva Soldável de 25 mm
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14276	CX COMPLETA P HIDROMETRO P EMBUTIR EM PAREDE OU MURETA, EM POLIPROPILENO CONFORME PADRAO EMBASA
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14662	Engate Flexível 40 cm
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14663	Engate Flexível 50 cm
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	5723	ESGUICHO REGULÁVEL 25mm- PARA MANGOTINHO
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14753	Filtro geomecanico 4.1/2”
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	22648	HIDROMETRO 3/4, CORPO EM BRONZE, COM CONEXÕES EM BRONZE, HASTE CURTA E ANÉIS DE VEDAÇÃO DE BORRACHA.
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14737	Hidrometro MRC LAO-3 Woltmann 80mm c/ conexoes - com saída pulsada
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14738	Hidrometro MRC LAO-3 Woltmann 80mm c/ conexoes - sem saída pulsada
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	8022	Joel Aguirre
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	17313	Joelho 90 Graus 6000 # ES AFO ASTM A182 F5 CONF ASME B16.11
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14676	Joelho Soldável Água 50 mm 90”
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	11231	MANTA P DRENAGEM
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14701	Sifão Flexível 40 cm
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14707	T EM PVC SOLDÁVEL 20 mm PARA ÁGUA
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14708	T EM PVC SOLDÁVEL 25 mm PARA ÁGUA
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14709	T EM PVC SOLDÁVEL 32 mm PARA ÁGUA
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14710	T EM PVC SOLDÁVEL 40 mm PARA ÁGUA
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14706	T Soldável para Água 50 mm
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	9117	Tampão Fofo Articulado Classe D400 40 toneladas
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	15641	Tampas para CPH em Polipropileno com travas na parte de trás
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	17314	TE 6000# ES AFO ASTM A182 F5 CONF ASME B16.11
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	14725	Veda Rosca 10 m
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	20287	VEDA ROSCA 18 MM X 50 M NBR 16638
83	Materiais Hidráulicos	204	Acessórios Hidráulicos	20374	VEDA ROSCA 18 MM X 50 METROS
83	Materiais Hidráulicos	205	Aquecedores de Água	6659	Aquecedor a gás GLP digital 15 a 17L
83	Materiais Hidráulicos	205	Aquecedores de Água	6660	Aquecedor a gás GLP manual 15 a 17L
83	Materiais Hidráulicos	205	Aquecedores de Água	716	AQUECEDOR DE AGUA ELETRICO HORIZONTAL, RESERVATORIO DE 200 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V
83	Materiais Hidráulicos	205	Aquecedores de Água	712	AQUECEDOR DE AGUA ELETRICO  RESERVATORIO DE 100 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V
83	Materiais Hidráulicos	205	Aquecedores de Água	713	AQUECEDOR DE AGUA ELETRICO  RESERVATORIO DE 500 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V
83	Materiais Hidráulicos	205	Aquecedores de Água	715	AQUECEDOR DE AGUA ELETRICO  RESERVATORIO DE 700 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V
83	Materiais Hidráulicos	206	Caixas de Esgoto	10328	CAIXA CLORADORA 400L FIBRA
83	Materiais Hidráulicos	206	Caixas de Esgoto	11297	CAIXA DE GORDURA 0,4X0,4 - COZINHA
83	Materiais Hidráulicos	206	Caixas de Esgoto	11298	CAIXA DE INSPECAO C/ TAMPA E FUNDO 0,45X0,45
83	Materiais Hidráulicos	206	Caixas de Esgoto	11288	CAIXA DE PASSAGEM C/ TAMPA E FUNDO 0,40X0,40 - 111 ESGOTO / 2 DRENAGEM
83	Materiais Hidráulicos	206	Caixas de Esgoto	11289	CAIXA DE PASSAGEM C/ TAMPA E FUNDO 0,60X0,40 - 111 ESGOTO / 2 DRENAGEM
83	Materiais Hidráulicos	206	Caixas de Esgoto	11290	CAIXA DE PASSAGEM C/ TAMPA E FUNDO 0,60X0,50 - 111 ESGOTO / 2 DRENAGEM
83	Materiais Hidráulicos	206	Caixas de Esgoto	11291	CAIXA DE PASSAGEM C/ TAMPA E FUNDO 0,6X0,6 - ESGOTO
83	Materiais Hidráulicos	206	Caixas de Esgoto	11292	CAIXA DE PASSAGEM C/ TAMPA E FUNDO 0,6X0,8 - ESGOTO
83	Materiais Hidráulicos	206	Caixas de Esgoto	11293	CAIXA DE PASSAGEM C/ TAMPA E FUNDO 0,6X1,2 - ESGOTO
83	Materiais Hidráulicos	206	Caixas de Esgoto	11294	CAIXA DE PASSAGEM C/ TAMPA E FUNDO 0,8X0,8 - 3 ESGOTO/3 DRENAGEM
83	Materiais Hidráulicos	206	Caixas de Esgoto	11296	CAIXA DE PASSAGEM C/ TAMPA E FUNDO 1,2X1,2 - 10 ESGOTO / 1 DRENAGEM
83	Materiais Hidráulicos	206	Caixas de Esgoto	11295	CAIXA DE PASSAGEM C/ TAMPA E FUNDO 1X1 - 5 ESGOTO / 4 DRENAGEM
83	Materiais Hidráulicos	206	Caixas de Esgoto	6865	Caixa passagem em concreto 60x60cm
83	Materiais Hidráulicos	206	Caixas de Esgoto	207	Caixa passagem em concreto Dimensão 50x50
83	Materiais Hidráulicos	206	Caixas de Esgoto	19071	CAIXA SEPARADORA DE ÁGUA E ÓLEO, EM ALVENARIA IMPERMEABILIZADA INTERNAMENTE 1,00x0,60x1,05M
83	Materiais Hidráulicos	206	Caixas de Esgoto	14655	Caixa Sifonada 150x150x50
83	Materiais Hidráulicos	206	Caixas de Esgoto	6513	CAIXA SIFONADA PVC, 100 X 100 X 40 MM, COM GRELHA REDONDA BRANCA
83	Materiais Hidráulicos	206	Caixas de Esgoto	1414	CAIXA SIFONADA PVC, 100 X 100 X 50 MM, COM GRELHA REDONDA BRANCA
83	Materiais Hidráulicos	206	Caixas de Esgoto	1416	CAIXA SIFONADA PVC, 150 X 150 X 50 MM, COM GRELHA REDONDA BRANCA
83	Materiais Hidráulicos	206	Caixas de Esgoto	6512	CAIXA SIFONADA PVC 150 X 150 X 50MM COM TAMPA CEGA QUADRADA BRANCA
83	Materiais Hidráulicos	206	Caixas de Esgoto	1417	CAIXA SIFONADA PVC, 150 X 185 X 75 MM, COM GRELHA QUADRADA BRANCA
83	Materiais Hidráulicos	206	Caixas de Esgoto	6514	CAIXA SIFONADA PVC, 150 X 185 X 75 MM, COM TAMPA CEGA QUADRADA BRANCA
83	Materiais Hidráulicos	206	Caixas de Esgoto	9706	Filtro anaeróbio diâmetro 1,10m h=1,20m V=1,13m³
83	Materiais Hidráulicos	206	Caixas de Esgoto	10846	fossa de concreto 1200 a 1500 L
83	Materiais Hidráulicos	206	Caixas de Esgoto	10845	Fossa PEAD 1.200 a 1.500 L
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	510	ACOPLAMENTO DE CONDUTOR PLUVIAL, EM PVC, DIAMETRO ENTRE 80 E 100 MM, PARA DRENAGEM PREDIAL
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	14480	AD ES PVC JE X P/ BOLSA MANILHA DN 300
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	7796	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 15 MM, CAIXA D'AGUA PARA AGUA QUENTE
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	7797	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 22 MM, CAIXA D'AGUA PARA AGUA QUENTE
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	7798	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 28 MM, CAIXA D'AGUA PARA AGUA QUENTE
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	7799	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 35 MM, CAIXA D'AGUA PARA AGUA QUENTE
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	7800	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 42 MM, CAIXA D'AGUA PARA AGUA QUENTE
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	7804	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 54 MM, CAIXA D'AGUA PARA AGUA QUENTE
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	562	ADAPTADOR, CPVC, SOLDAVEL, 15 MM, PARA AGUA QUENTE
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	563	ADAPTADOR, CPVC, SOLDAVEL, 22 MM, PARA AGUA QUENTE
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	22612	ADAPTADOR CURTO DE PVC, 25MM X ¾, ROSCA MACHO/SOLDÁVEL.
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	10025	ADAPTADOR DE ALUMINIO MF NPT 32-2
