ID_CAT	Cat_Name	ID_Sub	Sub_Name	ID_Prod	Prod_Desc
82	Materiais Elétricos	5	Cabos Elétricos	1211	CABO DE COBRE UNIPOLAR 95 MM2, BLINDADO, ISOLACAO 6/10 KV EPR, COBERTURA EM PVC
82	Materiais Elétricos	5	Cabos Elétricos	1212	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 1,5 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1213	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 10 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1214	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 120 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1215	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 150 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1216	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 16 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1217	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 185 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1218	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 2,5 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1219	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 240 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1220	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 25 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1221	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 300 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1222	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 35 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1223	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 4 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1224	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 400 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1225	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 50 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1226	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 500 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1227	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 6 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1228	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 70 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1229	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 95 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1230	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 0,5 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1231	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 0,75 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1232	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 1,0 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1233	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 1,5 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1234	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 10 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1235	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 120 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1236	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 150 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1237	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 16 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1238	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 185 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1239	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 2,5 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1240	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 240 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1241	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 25 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1242	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 35 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1243	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 4 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1244	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 50 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1245	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 6 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1246	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 70 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1247	CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 95 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1248	CABO DE COBRE, RIGIDO, CLASSE 2, COMPACTADO, BLINDADO, ISOLACAO EM EPR OU XLPE, COBERTURA ANTICHAMA EM PVC, PEAD OU HFFR, 1 CONDUTOR, 20/35 KV, SECAO NOMINAL 120 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1249	CABO DE COBRE, RIGIDO, CLASSE 2, COMPACTADO, BLINDADO, ISOLACAO EM EPR OU XLPE, COBERTURA ANTICHAMA EM PVC, PEAD OU HFFR, 1 CONDUTOR, 20/35 KV, SECAO NOMINAL 150 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1250	CABO DE COBRE, RIGIDO, CLASSE 2, COMPACTADO, BLINDADO, ISOLACAO EM EPR OU XLPE, COBERTURA ANTICHAMA EM PVC, PEAD OU HFFR, 1 CONDUTOR, 20/35 KV, SECAO NOMINAL 185 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1251	CABO DE COBRE, RIGIDO, CLASSE 2, COMPACTADO, BLINDADO, ISOLACAO EM EPR OU XLPE, COBERTURA ANTICHAMA EM PVC, PEAD OU HFFR, 1 CONDUTOR, 20/35 KV, SECAO NOMINAL 240 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1252	CABO DE COBRE, RIGIDO, CLASSE 2, COMPACTADO, BLINDADO, ISOLACAO EM EPR OU XLPE, COBERTURA ANTICHAMA EM PVC, PEAD OU HFFR, 1 CONDUTOR, 20/35 KV, SECAO NOMINAL 300 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1253	CABO DE COBRE, RIGIDO, CLASSE 2, COMPACTADO, BLINDADO, ISOLACAO EM EPR OU XLPE, COBERTURA ANTICHAMA EM PVC, PEAD OU HFFR, 1 CONDUTOR, 20/35 KV, SECAO NOMINAL 400 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1254	CABO DE COBRE, RIGIDO, CLASSE 2, COMPACTADO, BLINDADO, ISOLACAO EM EPR OU XLPE, COBERTURA ANTICHAMA EM PVC, PEAD OU HFFR, 1 CONDUTOR, 20/35 KV, SECAO NOMINAL 50 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1255	CABO DE COBRE, RIGIDO, CLASSE 2, COMPACTADO, BLINDADO, ISOLACAO EM EPR OU XLPE, COBERTURA ANTICHAMA EM PVC, PEAD OU HFFR, 1 CONDUTOR, 20/35 KV, SECAO NOMINAL 500 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1256	CABO DE COBRE, RIGIDO, CLASSE 2, COMPACTADO, BLINDADO, ISOLACAO EM EPR OU XLPE, COBERTURA ANTICHAMA EM PVC, PEAD OU HFFR, 1 CONDUTOR, 20/35 KV, SECAO NOMINAL 70 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1257	CABO DE COBRE, RIGIDO, CLASSE 2, COMPACTADO, BLINDADO, ISOLACAO EM EPR OU XLPE, COBERTURA ANTICHAMA EM PVC, PEAD OU HFFR, 1 CONDUTOR, 20/35 KV, SECAO NOMINAL 95 MM2
